,Control,Nombre,Apellido,Apellidos ,Caificacion
15357,2117V15357,Ilse,De la cruz,Flor  Vte,19
15358,2117V15358,Ilse,De la cruz,Ilse  Vite,0
15359,2117V15359,Ilse,De la cruz,Emilio  Matias,30
15360,2117V15360,Ilse,De la cruz,Pedro  Ontiveros,72
15361,2117V15361,Ilse,De la cruz,Uriel  Ontiveros,74
15362,2117V15362,Ilse,De la cruz,Juan  Sanchez,91
15363,2117V15363,Ilse,De la cruz,Laura  Matias,11
15364,2117V15364,Ilse,De la cruz,Laura  De la cruz,74
15365,2117V15365,Ilse,De la cruz,Emilio  Medellin,64
15366,2117V15366,Ilse,De la cruz,Emilio  Herrera,70
15367,2117V15367,Ilse,De la cruz,Flor  Vte,19
15368,2117V15368,Ilse,De la cruz,Juan  Sanchez,6
15369,2117V15369,Ilse,De la cruz,Arturo  De la cruz,45
15370,2117V15370,Ilse,De la cruz,Pedro  Vte,60
15371,2117V15371,Ilse,De la cruz,Laura  Matias,92
15372,2117V15372,Ilse,De la cruz,Ilse  De la cruz,24
15373,2117V15373,Ilse,De la cruz,Miguel  De la cruz,34
15374,2117V15374,Ilse,De la cruz,Juan  Martinez ,97
15375,2117V15375,Ilse,De la cruz,Miguel  Medellin,22
15376,2117V15376,Ilse,De la cruz,Abelardo  Sanchez,5
15377,2117V15377,Ilse,De la cruz,Abelardo  Sanchez,31
15378,2117V15378,Ilse,De la cruz,Laura  Sanchez,9
15379,2117V15379,Ilse,De la cruz,Miguel  Martinez ,16
15380,2117V15380,Ilse,De la cruz,Abelardo  Herrera,8
15381,2117V15381,Ilse,De la cruz,Flor  Ontiveros,19
15382,2117V15382,Ilse,De la cruz,Ilse  De la cruz,96
15383,2117V15383,Ilse,De la cruz,Emilio  De la cruz,95
15384,2117V15384,Ilse,De la cruz,Emilio  Vite,9
15385,2117V15385,Ilse,De la cruz,Said  Medellin,40
15386,2117V15386,Ilse,De la cruz,Uriel  Vite,28
15387,2117V15387,Ilse,De la cruz,Emilio  Martinez ,95
15388,2117V15388,Ilse,De la cruz,Laura  Medellin,29
15389,2117V15389,Ilse,De la cruz,Abelardo  Martinez ,33
15390,2117V15390,Ilse,De la cruz,Flor  Matias,8
15391,2117V15391,Ilse,De la cruz,Juan  Martinez ,41
15392,2117V15392,Ilse,De la cruz,Emilio  Ontiveros,15
15393,2117V15393,Ilse,De la cruz,Ilse  Matias,52
15394,2117V15394,Ilse,De la cruz,Juan  Martinez ,53
15395,2117V15395,Ilse,De la cruz,Pedro  Vite,94
15396,2117V15396,Ilse,De la cruz,Pedro  Sanchez,63
15397,2117V15397,Ilse,De la cruz,Abelardo  Ontiveros,38
15398,2117V15398,Ilse,De la cruz,Ilse  Vte,58
15399,2117V15399,Ilse,De la cruz,Ilse  Martinez ,36
15400,2117V15400,Ilse,De la cruz,Abelardo  Medellin,42
15401,2117V15401,Ilse,De la cruz,Emilio  Sanchez,22
15402,2117V15402,Ilse,De la cruz,Pedro  Herrera,40
15403,2117V15403,Ilse,De la cruz,Pedro  Martinez ,13
15404,2117V15404,Ilse,De la cruz,Laura  Ontiveros,26
15405,2117V15405,Ilse,De la cruz,Juan  Camacho,59
15406,2117V15406,Ilse,De la cruz,Flor  Sanchez,45
15407,2117V15407,Ilse,De la cruz,Ilse  Vte,78
15408,2117V15408,Ilse,De la cruz,Uriel  Sanchez,76
15409,2117V15409,Ilse,De la cruz,Ilse  Medellin,34
15410,2117V15410,Ilse,De la cruz,Abelardo  Vte,45
15411,2117V15411,Ilse,De la cruz,Uriel  Vite,18
15412,2117V15412,Ilse,De la cruz,Said  Vite,15
15413,2117V15413,Ilse,De la cruz,Juan  Vte,12
15414,2117V15414,Ilse,De la cruz,Uriel  Vite,39
15415,2117V15415,Ilse,De la cruz,Uriel  Medellin,1
15416,2117V15416,Ilse,De la cruz,Arturo  De la cruz,56
15417,2117V15417,Ilse,De la cruz,Emilio  Medellin,71
15418,2117V15418,Ilse,De la cruz,Emilio  Vite,57
15419,2117V15419,Ilse,De la cruz,Juan  Ontiveros,63
15420,2117V15420,Ilse,De la cruz,Miguel  Martinez ,83
15421,2117V15421,Ilse,De la cruz,Ilse  Medellin,53
15422,2117V15422,Ilse,De la cruz,Said  Martinez ,42
15423,2117V15423,Ilse,De la cruz,Flor  Martinez ,91
15424,2117V15424,Ilse,De la cruz,Pedro  De la cruz,43
15425,2117V15425,Ilse,De la cruz,Ilse  Vte,24
15426,2117V15426,Ilse,De la cruz,Emilio  Herrera,63
15427,2117V15427,Ilse,De la cruz,Emilio  Martinez ,27
15428,2117V15428,Ilse,De la cruz,Miguel  Medellin,70
15429,2117V15429,Ilse,De la cruz,Said  Martinez ,68
15430,2117V15430,Ilse,De la cruz,Ilse  Vite,51
15431,2117V15431,Ilse,De la cruz,Flor  Sanchez,46
15432,2117V15432,Ilse,De la cruz,Uriel  Sanchez,89
15433,2117V15433,Ilse,De la cruz,Abelardo  Vte,45
15434,2117V15434,Ilse,De la cruz,Emilio  Martinez ,36
15435,2117V15435,Ilse,De la cruz,Miguel  Sanchez,34
15436,2117V15436,Ilse,De la cruz,Arturo  Herrera,87
15437,2117V15437,Ilse,De la cruz,Pedro  Herrera,5
15438,2117V15438,Ilse,De la cruz,Uriel  De la cruz,21
15439,2117V15439,Ilse,De la cruz,Abelardo  Herrera,88
15440,2117V15440,Ilse,De la cruz,Flor  Martinez ,100
15441,2117V15441,Ilse,De la cruz,Pedro  Matias,54
15442,2117V15442,Ilse,De la cruz,Flor  Camacho,5
15443,2117V15443,Ilse,De la cruz,Abelardo  Matias,66
15444,2117V15444,Ilse,De la cruz,Emilio  Herrera,50
15445,2117V15445,Ilse,De la cruz,Juan  Matias,27
15446,2117V15446,Ilse,De la cruz,Said  Sanchez,78
15447,2117V15447,Ilse,De la cruz,Abelardo  Herrera,70
15448,2117V15448,Ilse,De la cruz,Uriel  Martinez ,22
15449,2117V15449,Ilse,De la cruz,Miguel  Camacho,14
15450,2117V15450,Ilse,De la cruz,Juan  De la cruz,44
15451,2117V15451,Ilse,De la cruz,Said  Sanchez,88
15452,2117V15452,Ilse,De la cruz,Uriel  Vite,48
15453,2117V15453,Ilse,De la cruz,Arturo  Medellin,44
15454,2117V15454,Ilse,De la cruz,Flor  Martinez ,63
15455,2117V15455,Ilse,De la cruz,Pedro  Herrera,10
15456,2117V15456,Ilse,De la cruz,Arturo  Martinez ,64
15457,2117V15457,Ilse,De la cruz,Said  Camacho,1
15458,2117V15458,Ilse,De la cruz,Pedro  Matias,41
15459,2117V15459,Ilse,De la cruz,Emilio  Vite,59
15460,2117V15460,Ilse,De la cruz,Miguel  Sanchez,55
15461,2117V15461,Ilse,De la cruz,Juan  Herrera,76
15462,2117V15462,Ilse,De la cruz,Arturo  Herrera,51
15463,2117V15463,Ilse,De la cruz,Said  Vte,57
15464,2117V15464,Ilse,De la cruz,Flor  Vte,53
15465,2117V15465,Ilse,De la cruz,Juan  Ontiveros,12
15466,2117V15466,Ilse,De la cruz,Abelardo  Vte,85
15467,2117V15467,Ilse,De la cruz,Pedro  Ontiveros,53
15468,2117V15468,Ilse,De la cruz,Laura  Herrera,6
15469,2117V15469,Ilse,De la cruz,Ilse  Martinez ,8
15470,2117V15470,Ilse,De la cruz,Miguel  Vte,4
15471,2117V15471,Ilse,De la cruz,Abelardo  Matias,92
15472,2117V15472,Ilse,De la cruz,Juan  Camacho,18
15473,2117V15473,Ilse,De la cruz,Arturo  Martinez ,54
15474,2117V15474,Ilse,De la cruz,Uriel  Matias,86
15475,2117V15475,Ilse,De la cruz,Juan  De la cruz,15
15476,2117V15476,Ilse,De la cruz,Laura  De la cruz,63
15477,2117V15477,Ilse,De la cruz,Said  Camacho,85
15478,2117V15478,Ilse,De la cruz,Flor  Vite,57
15479,2117V15479,Ilse,De la cruz,Flor  Martinez ,47
15480,2117V15480,Ilse,De la cruz,Uriel  Martinez ,9
15481,2117V15481,Ilse,De la cruz,Miguel  De la cruz,35
15482,2117V15482,Ilse,De la cruz,Juan  Vite,80
15483,2117V15483,Ilse,De la cruz,Flor  Medellin,78
15484,2117V15484,Ilse,De la cruz,Arturo  Medellin,54
15485,2117V15485,Ilse,De la cruz,Ilse  Vite,11
15486,2117V15486,Ilse,De la cruz,Uriel  Vite,24
15487,2117V15487,Ilse,De la cruz,Flor  De la cruz,43
15488,2117V15488,Ilse,De la cruz,Emilio  Vite,44
15489,2117V15489,Ilse,De la cruz,Miguel  Herrera,47
15490,2117V15490,Ilse,De la cruz,Arturo  Herrera,7
15491,2117V15491,Ilse,De la cruz,Arturo  Martinez ,14
15492,2117V15492,Ilse,De la cruz,Abelardo  Martinez ,57
15493,2117V15493,Ilse,De la cruz,Laura  Ontiveros,6
15494,2117V15494,Ilse,De la cruz,Ilse  Vte,29
15495,2117V15495,Ilse,De la cruz,Laura  Medellin,76
15496,2117V15496,Ilse,De la cruz,Uriel  Camacho,7
15497,2117V15497,Ilse,De la cruz,Flor  De la cruz,31
15498,2117V15498,Ilse,De la cruz,Uriel  Herrera,62
15499,2117V15499,Ilse,De la cruz,Arturo  De la cruz,33
15500,2117V15500,Ilse,De la cruz,Arturo  Martinez ,18
15501,2117V15501,Ilse,De la cruz,Uriel  Herrera,42
15502,2117V15502,Ilse,De la cruz,Ilse  Ontiveros,34
15503,2117V15503,Ilse,De la cruz,Flor  Martinez ,48
15504,2117V15504,Ilse,De la cruz,Arturo  Matias,21
15505,2117V15505,Ilse,De la cruz,Said  Ontiveros,65
15506,2117V15506,Ilse,De la cruz,Laura  Vite,90
15507,2117V15507,Ilse,De la cruz,Arturo  Camacho,0
15508,2117V15508,Ilse,De la cruz,Laura  Ontiveros,61
15509,2117V15509,Ilse,De la cruz,Flor  Martinez ,63
15510,2117V15510,Ilse,De la cruz,Flor  Vte,44
15511,2117V15511,Ilse,De la cruz,Emilio  Medellin,50
15512,2117V15512,Ilse,De la cruz,Flor  Vte,78
15513,2117V15513,Ilse,De la cruz,Ilse  Ontiveros,70
15514,2117V15514,Ilse,De la cruz,Arturo  Herrera,53
15515,2117V15515,Ilse,De la cruz,Ilse  Vite,9
15516,2117V15516,Ilse,De la cruz,Emilio  Matias,81
15517,2117V15517,Ilse,De la cruz,Miguel  Herrera,69
15518,2117V15518,Ilse,De la cruz,Abelardo  Ontiveros,83
15519,2117V15519,Ilse,De la cruz,Pedro  Herrera,1
15520,2117V15520,Ilse,De la cruz,Juan  Vte,35
15521,2117V15521,Ilse,De la cruz,Ilse  Martinez ,78
15522,2117V15522,Ilse,De la cruz,Emilio  Martinez ,99
15523,2117V15523,Ilse,De la cruz,Flor  Matias,77
15524,2117V15524,Ilse,De la cruz,Said  Sanchez,67
15525,2117V15525,Ilse,De la cruz,Laura  Camacho,42
15526,2117V15526,Ilse,De la cruz,Flor  Vte,17
15527,2117V15527,Ilse,De la cruz,Miguel  Martinez ,61
15528,2117V15528,Ilse,De la cruz,Pedro  Ontiveros,53
15529,2117V15529,Ilse,De la cruz,Arturo  Martinez ,78
15530,2117V15530,Ilse,De la cruz,Emilio  Medellin,8
15531,2117V15531,Ilse,De la cruz,Abelardo  Matias,7
15532,2117V15532,Ilse,De la cruz,Ilse  Vite,66
15533,2117V15533,Ilse,De la cruz,Flor  Vte,70
15534,2117V15534,Ilse,De la cruz,Pedro  Martinez ,57
15535,2117V15535,Ilse,De la cruz,Said  Ontiveros,58
15536,2117V15536,Ilse,De la cruz,Abelardo  Camacho,62
15537,2117V15537,Ilse,De la cruz,Laura  Camacho,65
15538,2117V15538,Ilse,De la cruz,Pedro  Martinez ,39
15539,2117V15539,Ilse,De la cruz,Emilio  Sanchez,79
15540,2117V15540,Ilse,De la cruz,Pedro  Medellin,46
15541,2117V15541,Ilse,De la cruz,Flor  Medellin,68
15542,2117V15542,Ilse,De la cruz,Said  Herrera,78
15543,2117V15543,Ilse,De la cruz,Abelardo  Matias,47
15544,2117V15544,Ilse,De la cruz,Laura  Herrera,74
15545,2117V15545,Ilse,De la cruz,Abelardo  Vite,79
15546,2117V15546,Ilse,De la cruz,Laura  Martinez ,50
15547,2117V15547,Ilse,De la cruz,Arturo  Herrera,43
15548,2117V15548,Ilse,De la cruz,Juan  Matias,35
15549,2117V15549,Ilse,De la cruz,Ilse  Ontiveros,68
15550,2117V15550,Ilse,De la cruz,Emilio  Herrera,81
15551,2117V15551,Ilse,De la cruz,Said  Martinez ,14
15552,2117V15552,Ilse,De la cruz,Pedro  Matias,14
15553,2117V15553,Ilse,De la cruz,Pedro  Vte,20
15554,2117V15554,Ilse,De la cruz,Laura  Herrera,21
15555,2117V15555,Ilse,De la cruz,Flor  De la cruz,28
15556,2117V15556,Ilse,De la cruz,Laura  Vite,28
15557,2117V15557,Ilse,De la cruz,Uriel  De la cruz,41
15558,2117V15558,Ilse,De la cruz,Laura  Herrera,91
15559,2117V15559,Ilse,De la cruz,Arturo  Martinez ,34
15560,2117V15560,Ilse,De la cruz,Laura  Medellin,75
15561,2117V15561,Ilse,De la cruz,Miguel  De la cruz,66
15562,2117V15562,Ilse,De la cruz,Said  De la cruz,57
15563,2117V15563,Ilse,De la cruz,Said  Herrera,64
15564,2117V15564,Ilse,De la cruz,Emilio  Matias,76
15565,2117V15565,Ilse,De la cruz,Said  Medellin,95
15566,2117V15566,Ilse,De la cruz,Emilio  Martinez ,30
15567,2117V15567,Ilse,De la cruz,Miguel  Martinez ,19
15568,2117V15568,Ilse,De la cruz,Said  Herrera,94
15569,2117V15569,Ilse,De la cruz,Miguel  Martinez ,79
15570,2117V15570,Ilse,De la cruz,Flor  Martinez ,72
15571,2117V15571,Ilse,De la cruz,Ilse  De la cruz,73
15572,2117V15572,Ilse,De la cruz,Juan  De la cruz,19
15573,2117V15573,Ilse,De la cruz,Laura  Martinez ,77
15574,2117V15574,Ilse,De la cruz,Ilse  Camacho,33
15575,2117V15575,Ilse,De la cruz,Flor  Martinez ,88
15576,2117V15576,Ilse,De la cruz,Miguel  De la cruz,66
15577,2117V15577,Ilse,De la cruz,Uriel  Herrera,80
15578,2117V15578,Ilse,De la cruz,Pedro  De la cruz,83
15579,2117V15579,Ilse,De la cruz,Said  Martinez ,18
15580,2117V15580,Ilse,De la cruz,Pedro  Martinez ,99
15581,2117V15581,Ilse,De la cruz,Ilse  Vte,18
15582,2117V15582,Ilse,De la cruz,Laura  De la cruz,44
15583,2117V15583,Ilse,De la cruz,Juan  Medellin,86
15584,2117V15584,Ilse,De la cruz,Ilse  Martinez ,64
15585,2117V15585,Ilse,De la cruz,Ilse  Vite,4
15586,2117V15586,Ilse,De la cruz,Ilse  Sanchez,80
15587,2117V15587,Ilse,De la cruz,Ilse  Medellin,37
15588,2117V15588,Ilse,De la cruz,Emilio  Martinez ,38
15589,2117V15589,Ilse,De la cruz,Ilse  Martinez ,70
15590,2117V15590,Ilse,De la cruz,Pedro  Vte,78
15591,2117V15591,Ilse,De la cruz,Juan  De la cruz,32
15592,2117V15592,Ilse,De la cruz,Said  Martinez ,69
15593,2117V15593,Ilse,De la cruz,Uriel  Vte,0
15594,2117V15594,Ilse,De la cruz,Said  Herrera,44
15595,2117V15595,Ilse,De la cruz,Arturo  Matias,29
15596,2117V15596,Ilse,De la cruz,Said  Martinez ,59
15597,2117V15597,Ilse,De la cruz,Miguel  De la cruz,60
15598,2117V15598,Ilse,De la cruz,Flor  Camacho,70
15599,2117V15599,Ilse,De la cruz,Laura  Medellin,89
15600,2117V15600,Ilse,De la cruz,Juan  Camacho,42
15601,2117V15601,Ilse,De la cruz,Emilio  Vite,8
15602,2117V15602,Ilse,De la cruz,Flor  Herrera,96
15603,2117V15603,Ilse,De la cruz,Ilse  Medellin,93
15604,2117V15604,Ilse,De la cruz,Arturo  Martinez ,78
15605,2117V15605,Ilse,De la cruz,Ilse  Martinez ,53
15606,2117V15606,Ilse,De la cruz,Ilse  Martinez ,30
15607,2117V15607,Ilse,De la cruz,Laura  Matias,55
15608,2117V15608,Ilse,De la cruz,Laura  Vte,75
15609,2117V15609,Ilse,De la cruz,Arturo  Matias,99
15610,2117V15610,Ilse,De la cruz,Laura  Matias,87
15611,2117V15611,Ilse,De la cruz,Ilse  Vite,35
15612,2117V15612,Ilse,De la cruz,Said  Martinez ,96
15613,2117V15613,Ilse,De la cruz,Uriel  Camacho,30
15614,2117V15614,Ilse,De la cruz,Emilio  Martinez ,36
15615,2117V15615,Ilse,De la cruz,Arturo  Martinez ,78
15616,2117V15616,Ilse,De la cruz,Miguel  Camacho,3
15617,2117V15617,Ilse,De la cruz,Arturo  Medellin,28
15618,2117V15618,Ilse,De la cruz,Said  Martinez ,36
15619,2117V15619,Ilse,De la cruz,Uriel  Martinez ,88
15620,2117V15620,Ilse,De la cruz,Emilio  Herrera,68
15621,2117V15621,Ilse,De la cruz,Arturo  Vte,1
15622,2117V15622,Ilse,De la cruz,Laura  Ontiveros,57
15623,2117V15623,Ilse,De la cruz,Arturo  Herrera,61
15624,2117V15624,Ilse,De la cruz,Uriel  Martinez ,20
15625,2117V15625,Ilse,De la cruz,Miguel  Martinez ,44
15626,2117V15626,Ilse,De la cruz,Pedro  Martinez ,17
15627,2117V15627,Ilse,De la cruz,Emilio  Martinez ,31
15628,2117V15628,Ilse,De la cruz,Emilio  Herrera,96
15629,2117V15629,Ilse,De la cruz,Pedro  Medellin,39
15630,2117V15630,Ilse,De la cruz,Abelardo  Medellin,13
15631,2117V15631,Ilse,De la cruz,Flor  Medellin,23
15632,2117V15632,Ilse,De la cruz,Ilse  Vite,98
15633,2117V15633,Ilse,De la cruz,Ilse  Vite,53
15634,2117V15634,Ilse,De la cruz,Laura  Ontiveros,11
15635,2117V15635,Ilse,De la cruz,Arturo  Camacho,34
15636,2117V15636,Ilse,De la cruz,Abelardo  Medellin,88
15637,2117V15637,Ilse,De la cruz,Abelardo  De la cruz,90
15638,2117V15638,Ilse,De la cruz,Juan  Camacho,76
15639,2117V15639,Ilse,De la cruz,Ilse  Matias,15
15640,2117V15640,Ilse,De la cruz,Emilio  Ontiveros,2
15641,2117V15641,Ilse,De la cruz,Flor  Ontiveros,49
15642,2117V15642,Ilse,De la cruz,Juan  Medellin,24
15643,2117V15643,Ilse,De la cruz,Abelardo  Camacho,74
15644,2117V15644,Ilse,De la cruz,Emilio  Medellin,96
15645,2117V15645,Ilse,De la cruz,Ilse  Matias,32
15646,2117V15646,Ilse,De la cruz,Abelardo  Camacho,89
15647,2117V15647,Ilse,De la cruz,Laura  Matias,23
15648,2117V15648,Ilse,De la cruz,Flor  Herrera,4
15649,2117V15649,Ilse,De la cruz,Uriel  Martinez ,64
15650,2117V15650,Ilse,De la cruz,Ilse  Vite,47
15651,2117V15651,Ilse,De la cruz,Laura  Sanchez,48
15652,2117V15652,Ilse,De la cruz,Flor  Medellin,68
15653,2117V15653,Ilse,De la cruz,Ilse  Camacho,35
15654,2117V15654,Ilse,De la cruz,Juan  Vte,72
15655,2117V15655,Ilse,De la cruz,Ilse  Vite,55
15656,2117V15656,Ilse,De la cruz,Flor  Ontiveros,67
15657,2117V15657,Ilse,De la cruz,Emilio  Vte,18
15658,2117V15658,Ilse,De la cruz,Emilio  Vite,26
15659,2117V15659,Ilse,De la cruz,Pedro  Medellin,13
15660,2117V15660,Ilse,De la cruz,Uriel  Vite,71
15661,2117V15661,Ilse,De la cruz,Juan  Herrera,89
15662,2117V15662,Ilse,De la cruz,Abelardo  Herrera,41
15663,2117V15663,Ilse,De la cruz,Abelardo  Matias,56
15664,2117V15664,Ilse,De la cruz,Pedro  Matias,58
15665,2117V15665,Ilse,De la cruz,Juan  Herrera,2
15666,2117V15666,Ilse,De la cruz,Juan  Vite,23
15667,2117V15667,Ilse,De la cruz,Laura  Vte,87
15668,2117V15668,Ilse,De la cruz,Juan  Camacho,12
15669,2117V15669,Ilse,De la cruz,Flor  Medellin,89
15670,2117V15670,Ilse,De la cruz,Flor  Vte,49
15671,2117V15671,Ilse,De la cruz,Flor  Martinez ,7
15672,2117V15672,Ilse,De la cruz,Emilio  Vite,13
15673,2117V15673,Ilse,De la cruz,Ilse  Medellin,94
15674,2117V15674,Ilse,De la cruz,Said  Camacho,15
15675,2117V15675,Ilse,De la cruz,Abelardo  Vite,55
15676,2117V15676,Ilse,De la cruz,Abelardo  De la cruz,29
15677,2117V15677,Ilse,De la cruz,Abelardo  Matias,46
15678,2117V15678,Ilse,De la cruz,Ilse  Martinez ,16
15679,2117V15679,Ilse,De la cruz,Arturo  Matias,77
15680,2117V15680,Ilse,De la cruz,Miguel  De la cruz,91
15681,2117V15681,Ilse,De la cruz,Juan  Matias,4
15682,2117V15682,Ilse,De la cruz,Flor  Vite,77
15683,2117V15683,Ilse,De la cruz,Miguel  Matias,37
15684,2117V15684,Ilse,De la cruz,Flor  Sanchez,61
15685,2117V15685,Ilse,De la cruz,Pedro  Herrera,3
15686,2117V15686,Ilse,De la cruz,Abelardo  Martinez ,77
15687,2117V15687,Ilse,De la cruz,Miguel  Martinez ,78
15688,2117V15688,Ilse,De la cruz,Uriel  Medellin,16
15689,2117V15689,Ilse,De la cruz,Ilse  Martinez ,39
15690,2117V15690,Ilse,De la cruz,Juan  Matias,51
15691,2117V15691,Ilse,De la cruz,Arturo  Herrera,7
15692,2117V15692,Ilse,De la cruz,Laura  Herrera,74
15693,2117V15693,Ilse,De la cruz,Emilio  Vite,53
15694,2117V15694,Ilse,De la cruz,Emilio  Vte,3
15695,2117V15695,Ilse,De la cruz,Uriel  Camacho,5
15696,2117V15696,Ilse,De la cruz,Said  Martinez ,80
15697,2117V15697,Ilse,De la cruz,Arturo  Sanchez,72
15698,2117V15698,Ilse,De la cruz,Arturo  Martinez ,51
15699,2117V15699,Ilse,De la cruz,Miguel  Martinez ,94
15700,2117V15700,Ilse,De la cruz,Said  Martinez ,80
15701,2117V15701,Ilse,De la cruz,Uriel  Vte,81
15702,2117V15702,Ilse,De la cruz,Juan  De la cruz,79
15703,2117V15703,Ilse,De la cruz,Laura  Matias,71
15704,2117V15704,Ilse,De la cruz,Said  Matias,47
15705,2117V15705,Ilse,De la cruz,Juan  Herrera,32
15706,2117V15706,Ilse,De la cruz,Emilio  Herrera,67
15707,2117V15707,Ilse,De la cruz,Laura  Vte,58
15708,2117V15708,Ilse,De la cruz,Miguel  Vite,11
15709,2117V15709,Ilse,De la cruz,Flor  Matias,34
15710,2117V15710,Ilse,De la cruz,Ilse  Martinez ,22
15711,2117V15711,Ilse,De la cruz,Emilio  Vite,18
15712,2117V15712,Ilse,De la cruz,Laura  Camacho,29
15713,2117V15713,Ilse,De la cruz,Emilio  Camacho,65
15714,2117V15714,Ilse,De la cruz,Pedro  Martinez ,3
15715,2117V15715,Ilse,De la cruz,Emilio  Herrera,49
15716,2117V15716,Ilse,De la cruz,Uriel  Matias,66
15717,2117V15717,Ilse,De la cruz,Ilse  De la cruz,70
15718,2117V15718,Ilse,De la cruz,Laura  Medellin,19
15719,2117V15719,Ilse,De la cruz,Juan  De la cruz,83
15720,2117V15720,Ilse,De la cruz,Abelardo  Herrera,17
15721,2117V15721,Ilse,De la cruz,Abelardo  De la cruz,99
15722,2117V15722,Ilse,De la cruz,Emilio  Medellin,88
15723,2117V15723,Ilse,De la cruz,Juan  Matias,23
15724,2117V15724,Ilse,De la cruz,Flor  Ontiveros,78
15725,2117V15725,Ilse,De la cruz,Said  Vite,22
15726,2117V15726,Ilse,De la cruz,Ilse  Vte,88
15727,2117V15727,Ilse,De la cruz,Juan  Vite,19
15728,2117V15728,Ilse,De la cruz,Abelardo  Vte,48
15729,2117V15729,Ilse,De la cruz,Flor  Sanchez,53
15730,2117V15730,Ilse,De la cruz,Ilse  Sanchez,26
15731,2117V15731,Ilse,De la cruz,Pedro  Medellin,22
15732,2117V15732,Ilse,De la cruz,Said  Vte,6
15733,2117V15733,Ilse,De la cruz,Pedro  Ontiveros,10
15734,2117V15734,Ilse,De la cruz,Emilio  Medellin,12
15735,2117V15735,Ilse,De la cruz,Abelardo  Sanchez,8
15736,2117V15736,Ilse,De la cruz,Abelardo  Sanchez,60
15737,2117V15737,Ilse,De la cruz,Laura  Herrera,95
15738,2117V15738,Ilse,De la cruz,Juan  Matias,28
15739,2117V15739,Ilse,De la cruz,Uriel  Martinez ,30
15740,2117V15740,Ilse,De la cruz,Arturo  Matias,37
15741,2117V15741,Ilse,De la cruz,Uriel  Vite,13
15742,2117V15742,Ilse,De la cruz,Abelardo  Sanchez,97
15743,2117V15743,Ilse,De la cruz,Uriel  Vte,44
15744,2117V15744,Ilse,De la cruz,Arturo  Sanchez,70
15745,2117V15745,Ilse,De la cruz,Emilio  Camacho,57
15746,2117V15746,Ilse,De la cruz,Uriel  Medellin,52
15747,2117V15747,Ilse,De la cruz,Arturo  Vte,60
15748,2117V15748,Ilse,De la cruz,Miguel  Camacho,20
15749,2117V15749,Ilse,De la cruz,Ilse  Martinez ,90
15750,2117V15750,Ilse,De la cruz,Miguel  Matias,12
15751,2117V15751,Ilse,De la cruz,Juan  Vite,62
15752,2117V15752,Ilse,De la cruz,Flor  Martinez ,91
15753,2117V15753,Ilse,De la cruz,Uriel  Herrera,87
15754,2117V15754,Ilse,De la cruz,Arturo  Martinez ,41
15755,2117V15755,Ilse,De la cruz,Pedro  Medellin,0
15756,2117V15756,Ilse,De la cruz,Flor  Camacho,83
15757,2117V15757,Ilse,De la cruz,Said  Medellin,74
15758,2117V15758,Ilse,De la cruz,Laura  Matias,26
15759,2117V15759,Ilse,De la cruz,Flor  Matias,37
15760,2117V15760,Ilse,De la cruz,Flor  Camacho,89
15761,2117V15761,Ilse,De la cruz,Said  Sanchez,27
15762,2117V15762,Ilse,De la cruz,Pedro  Ontiveros,93
15763,2117V15763,Ilse,De la cruz,Ilse  Martinez ,9
15764,2117V15764,Ilse,De la cruz,Pedro  Camacho,31
15765,2117V15765,Ilse,De la cruz,Pedro  Sanchez,74
15766,2117V15766,Ilse,De la cruz,Uriel  De la cruz,28
15767,2117V15767,Ilse,De la cruz,Emilio  De la cruz,24
15768,2117V15768,Ilse,De la cruz,Pedro  Camacho,64
15769,2117V15769,Ilse,De la cruz,Ilse  De la cruz,81
15770,2117V15770,Ilse,De la cruz,Pedro  Martinez ,70
15771,2117V15771,Ilse,De la cruz,Miguel  Camacho,50
15772,2117V15772,Ilse,De la cruz,Laura  Vte,24
15773,2117V15773,Ilse,De la cruz,Laura  Sanchez,21
15774,2117V15774,Ilse,De la cruz,Emilio  De la cruz,8
15775,2117V15775,Ilse,De la cruz,Juan  Camacho,36
15776,2117V15776,Ilse,De la cruz,Laura  Sanchez,69
15777,2117V15777,Ilse,De la cruz,Abelardo  Herrera,83
15778,2117V15778,Ilse,De la cruz,Juan  Ontiveros,31
15779,2117V15779,Ilse,De la cruz,Emilio  Camacho,86
15780,2117V15780,Ilse,De la cruz,Ilse  Medellin,5
